time_s,x_simulink_m,theta_simulink_rad,x_multibody_m,theta_multibody_rad
0.78,-0.102923197963573,0.645717693865038,-0.102936163235768,0.645869456245322
0.79,-0.106300782266253,0.667035626052339,-0.106313133887717,0.667192566668817
0.8,-0.109720275355902,0.688989087824619,-0.109731891263845,0.689151280313303
0.81,-0.113176619626047,0.711590242631104,-0.113187368520726,0.711757757690864
0.82,-0.11666417061851,0.734851101928593,-0.116673911808597,0.735024007640722
0.83,-0.120176666497038,0.758783513143014,-0.120185249794823,0.758961875391166
0.84,-0.123707198245918,0.783399150844481,-0.123714463915568,0.783583033837955
0.85,-0.127248180848798,0.808709511588768,-0.127253959610088,0.808898978490142
0.86,-0.130791325704066,0.834725912859847,-0.130795438793088,0.83492102651585
0.87,-0.134327614530142,0.861459496518829,-0.134329873817553,0.861660320290961
0.88,-0.13784727500709,0.888921237123762,-0.137847483173453,0.889127835812732
0.89,-0.141339758390481,0.917121955432265,-0.141337709157263,0.917334396287742
0.9,-0.144793719320017,0.946072337334984,-0.144789197733884,0.946290691139606
0.91,-0.148196998030235,0.975782958392766,-0.148189780797424,0.9760073006068
0.92,-0.151536605154774,1.00626431406477,-0.15152646102153,1.0064947260153
0.93,-0.154798709301061,1.03752685561905,-0.154785399475456,1.03776342571514
0.94,-0.157968627560924,1.06958103161196,-0.157951906170565,1.06982385656487
0.95,-0.161030819117259,1.10243733470861,-0.161010433696293,1.10268652073368
0.96,-0.163968882111054,1.13610635349294,-0.163944574107874,1.1363620174673
0.97,-0.166765553952268,1.17059882878289,-0.166737059245116,1.17086109933033
0.98,-0.169402715301849,1.20592571382119,-0.169369764700479,1.20619473229248
0.99,-0.171861398041766,1.24209823755411,-0.171823717733428,1.24237415886695
1,-0.174121797741808,1.27912797003389,-0.174079109594511,1.27941096333204
1.01,-0.176163291604227,1.31702688878124,-0.176115313132247,1.31731713786596
