epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,51.8224,1.20591,0.7481,0.81158,0.60202,0.69672,0.6492,0.42735,1.11003,0.97269,0.80172,0.000544776,0.000544776,0.000544776
36,53.2102,1.20707,0.73934,0.8069,0.63848,0.68135,0.67658,0.47118,1.02095,0.90544,0.79727,0.000511769,0.000511769,0.000511769
37,54.5932,1.13055,0.71409,0.80811,0.64998,0.70008,0.67692,0.47203,1.00536,0.91816,0.79654,0.000478762,0.000478762,0.000478762
38,55.988,1.19175,0.73882,0.8055,0.61724,0.71114,0.67218,0.46863,1.00247,0.9059,0.79506,0.000445756,0.000445756,0.000445756
39,57.3554,1.13129,0.70131,0.80929,0.64646,0.71003,0.68932,0.47521,1.03541,0.89248,0.79895,0.000412749,0.000412749,0.000412749
40,58.7598,1.12026,0.70488,0.80655,0.60941,0.68119,0.64016,0.447,1.0006,0.95834,0.79608,0.000379743,0.000379743,0.000379743
41,61.3298,0.99519,0.64815,0.81408,0.67916,0.67075,0.67751,0.46433,1.03753,0.91496,0.79645,0.000346736,0.000346736,0.000346736
42,62.817,0.98993,0.63942,0.81378,0.61708,0.6815,0.63709,0.42799,1.04999,0.99985,0.79835,0.000313729,0.000313729,0.000313729
43,64.176,0.99387,0.63778,0.81515,0.63729,0.68495,0.65611,0.45265,1.01134,0.94923,0.79523,0.000280723,0.000280723,0.000280723
44,65.4824,0.98369,0.62741,0.80782,0.63253,0.69871,0.66647,0.46647,0.98605,0.93679,0.79382,0.000247716,0.000247716,0.000247716
45,66.7824,0.9863,0.61997,0.81005,0.63922,0.69441,0.66917,0.46731,0.99267,0.92245,0.79526,0.00021471,0.00021471,0.00021471
46,68.0827,0.97006,0.60673,0.81548,0.63846,0.68309,0.67072,0.47133,0.97903,0.92168,0.79356,0.000181703,0.000181703,0.000181703
47,69.3687,0.96622,0.60911,0.81187,0.64296,0.67426,0.66128,0.46853,0.97659,0.93654,0.79324,0.000148696,0.000148696,0.000148696
48,70.6858,0.9647,0.59997,0.80956,0.6709,0.69313,0.68042,0.47921,0.9709,0.89591,0.79293,0.00011569,0.00011569,0.00011569
49,71.9841,0.95342,0.59048,0.80798,0.66639,0.67353,0.66436,0.47163,0.97051,0.92709,0.7928,8.26832e-05,8.26832e-05,8.26832e-05
50,73.2849,0.95385,0.5846,0.80754,0.66191,0.67717,0.66226,0.47101,0.96224,0.92564,0.79252,4.96766e-05,4.96766e-05,4.96766e-05
