TIME,CH1,CH2,,Model,TBS1052C
4.46E-01,3.16,3.28,,,
4.47E-01,3.16,3.28,,,
4.48E-01,3.16,3.28,,,
4.49E-01,3.16,3.28,,,
4.50E-01,3.16,3.28,,,
4.50E-01,3.16,3.28,,,
4.51E-01,3.16,3.28,,,
4.52E-01,3.16,3.28,,,
4.53E-01,3.16,3.28,,,
4.54E-01,3.16,3.28,,,
4.54E-01,3.16,3.28,,,
4.55E-01,3.16,3.28,,,
4.56E-01,3.16,3.28,,,
4.57E-01,3.16,3.28,,,
4.58E-01,3.16,3.28,,,
4.58E-01,3.16,3.28,,,
4.59E-01,3.16,3.28,,,
4.60E-01,3.16,3.28,,,
4.61E-01,3.16,3.28,,,
4.62E-01,3.16,3.28,,,
4.62E-01,3.16,3.28,,,
4.63E-01,3.16,3.28,,,
4.64E-01,3.16,3.28,,,
4.65E-01,3.16,3.28,,,
4.66E-01,3.16,3.28,,,
4.66E-01,3.16,3.28,,,
4.67E-01,3.16,3.28,,,
4.68E-01,3.16,3.28,,,
4.69E-01,3.16,3.28,,,
4.70E-01,3.16,3.28,,,
4.70E-01,3.16,3.28,,,
4.71E-01,3.16,3.28,,,
4.72E-01,3.16,3.28,,,
4.73E-01,3.16,3.28,,,
4.74E-01,3.16,3.28,,,
4.74E-01,3.16,3.28,,,
4.75E-01,3.16,3.28,,,
4.76E-01,3.16,3.28,,,
4.77E-01,3.16,3.28,,,
4.78E-01,3.16,3.28,,,
4.78E-01,3.16,3.28,,,
4.79E-01,3.16,3.28,,,
4.80E-01,3.16,3.28,,,
4.81E-01,3.16,3.28,,,
4.82E-01,3.16,3.28,,,
4.82E-01,3.16,3.28,,,
4.83E-01,3.16,3.28,,,
4.84E-01,3.16,3.28,,,
4.85E-01,3.16,3.28,,,
4.86E-01,3.16,3.28,,,
4.86E-01,3.16,3.28,,,
4.87E-01,3.16,3.28,,,
4.88E-01,3.16,3.28,,,
4.89E-01,3.16,3.28,,,
4.90E-01,3.16,3.28,,,
4.90E-01,3.16,3.28,,,
4.91E-01,3.16,3.28,,,
4.92E-01,3.16,3.28,,,
4.93E-01,3.16,3.28,,,
4.94E-01,3.16,3.28,,,
4.94E-01,3.16,3.28,,,
4.95E-01,3.16,3.28,,,
4.96E-01,3.16,3.28,,,
4.97E-01,3.16,3.28,,,
4.98E-01,3.16,3.28,,,
4.98E-01,3.16,3.28,,,
4.99E-01,3.16,3.28,,,
5.00E-01,3.16,3.28,,,
5.01E-01,3.16,3.28,,,
5.02E-01,3.16,3.28,,,
5.02E-01,3.16,3.28,,,
5.03E-01,3.16,3.28,,,
5.04E-01,3.16,3.28,,,
5.05E-01,3.16,3.28,,,
5.06E-01,3.16,3.28,,,
5.06E-01,3.16,3.28,,,
5.07E-01,3.16,3.28,,,
5.08E-01,3.16,3.28,,,
5.09E-01,3.16,3.28,,,
5.10E-01,3.16,3.28,,,
5.10E-01,3.16,3.28,,,
5.11E-01,3.16,3.28,,,
5.12E-01,3.16,3.28,,,
5.13E-01,3.16,3.28,,,
5.14E-01,3.16,3.28,,,
5.14E-01,3.16,3.28,,,
5.15E-01,3.16,3.28,,,
5.16E-01,3.16,3.28,,,
5.17E-01,3.16,3.28,,,
5.18E-01,3.16,3.28,,,
5.18E-01,3.16,3.28,,,
5.19E-01,3.16,3.28,,,
5.20E-01,3.16,3.28,,,
5.21E-01,3.16,3.28,,,
5.22E-01,3.16,3.28,,,
5.22E-01,3.16,3.28,,,
5.23E-01,3.16,3.28,,,
5.24E-01,3.16,3.28,,,
5.25E-01,3.16,3.28,,,
5.26E-01,3.16,3.28,,,
5.26E-01,3.16,3.28,,,
5.27E-01,3.16,3.28,,,
5.28E-01,3.16,3.28,,,
5.29E-01,3.16,3.28,,,
5.30E-01,3.16,3.28,,,
5.30E-01,3.16,3.28,,,
5.31E-01,3.16,3.28,,,
5.32E-01,3.16,3.28,,,
5.33E-01,3.16,3.28,,,
5.34E-01,3.16,3.28,,,
5.34E-01,3.16,3.28,,,
5.35E-01,3.16,3.28,,,
5.36E-01,3.16,3.28,,,
5.37E-01,3.16,3.28,,,
5.38E-01,3.16,3.28,,,
5.38E-01,3.16,3.28,,,
5.39E-01,3.16,3.28,,,
5.40E-01,3.16,3.28,,,
5.41E-01,3.16,3.28,,,
5.42E-01,3.16,3.28,,,
5.42E-01,3.16,3.28,,,
5.43E-01,3.16,3.28,,,
5.44E-01,3.16,3.28,,,
5.45E-01,3.16,3.28,,,
5.46E-01,3.16,3.28,,,
5.46E-01,3.16,3.28,,,
5.47E-01,3.16,3.28,,,
5.48E-01,3.16,3.28,,,
5.49E-01,3.16,3.28,,,
5.50E-01,3.16,3.28,,,
5.50E-01,3.16,3.28,,,
5.51E-01,3.16,3.28,,,
5.52E-01,3.16,3.28,,,
5.53E-01,3.16,3.28,,,
5.54E-01,3.16,3.28,,,
5.54E-01,3.16,3.28,,,
5.55E-01,3.16,3.28,,,
5.56E-01,3.16,3.28,,,
5.57E-01,3.16,3.28,,,
5.58E-01,3.16,3.28,,,
5.58E-01,3.16,3.28,,,
5.59E-01,3.16,3.28,,,
5.60E-01,3.16,3.28,,,
5.61E-01,3.16,3.28,,,
5.62E-01,3.16,3.28,,,
5.62E-01,3.16,3.28,,,
5.63E-01,3.16,3.28,,,
5.64E-01,3.16,3.28,,,
5.65E-01,3.16,3.28,,,
5.66E-01,3.16,3.28,,,
5.66E-01,3.16,3.28,,,
5.67E-01,3.16,3.28,,,
5.68E-01,3.16,3.28,,,
5.69E-01,3.16,3.28,,,
5.70E-01,3.16,3.28,,,
5.70E-01,3.16,3.28,,,
5.71E-01,3.16,3.28,,,
5.72E-01,3.16,3.28,,,
5.73E-01,3.16,3.28,,,
5.74E-01,3.16,3.28,,,
5.74E-01,3.16,3.28,,,
5.75E-01,3.16,3.28,,,
5.76E-01,3.16,3.28,,,
5.77E-01,3.16,3.28,,,
5.78E-01,3.16,3.28,,,
5.78E-01,3.16,3.28,,,
5.79E-01,3.16,3.28,,,
5.80E-01,3.16,3.28,,,
5.81E-01,3.16,3.28,,,
5.82E-01,3.16,3.28,,,
5.82E-01,3.16,3.28,,,
5.83E-01,3.16,3.28,,,
5.84E-01,3.16,3.28,,,
5.85E-01,3.16,3.28,,,
5.86E-01,3.16,3.28,,,
5.86E-01,3.16,3.28,,,
5.87E-01,3.16,3.28,,,
5.88E-01,3.16,3.28,,,
5.89E-01,3.16,3.28,,,
5.90E-01,3.16,3.28,,,
5.90E-01,3.16,3.28,,,
5.91E-01,3.16,3.28,,,
5.92E-01,3.16,3.28,,,
5.93E-01,3.16,3.28,,,
5.94E-01,3.16,3.28,,,
5.94E-01,3.16,3.28,,,
5.95E-01,3.16,3.28,,,
5.96E-01,3.16,3.28,,,
5.97E-01,3.16,3.28,,,
5.98E-01,3.16,3.28,,,
5.98E-01,3.16,3.28,,,
5.99E-01,3.16,3.28,,,
6.00E-01,3.16,3.28,,,
6.01E-01,3.16,3.28,,,
6.02E-01,3.16,3.28,,,
6.02E-01,3.16,3.28,,,
6.03E-01,3.16,3.28,,,
6.04E-01,3.16,3.28,,,
6.05E-01,3.16,3.28,,,
6.06E-01,3.16,3.28,,,
6.06E-01,3.16,3.28,,,
6.07E-01,3.16,3.28,,,
6.08E-01,3.16,3.28,,,
6.09E-01,3.16,3.28,,,
6.10E-01,3.16,3.28,,,
6.10E-01,3.16,3.28,,,
6.11E-01,3.16,3.28,,,
6.12E-01,3.16,3.28,,,
6.13E-01,3.16,3.28,,,
6.14E-01,3.16,3.28,,,
6.14E-01,3.16,3.28,,,
6.15E-01,3.18,3.28,,,
6.16E-01,3.16,3.28,,,
6.17E-01,3.16,3.28,,,
6.18E-01,3.16,3.28,,,
6.18E-01,3.16,3.28,,,
6.19E-01,3.16,3.28,,,
6.20E-01,3.16,3.28,,,
6.21E-01,3.16,3.28,,,
6.22E-01,3.16,3.28,,,
6.22E-01,3.16,3.28,,,
6.23E-01,3.16,3.28,,,
6.24E-01,3.16,3.28,,,
6.25E-01,3.16,3.28,,,
6.26E-01,3.16,3.28,,,
6.26E-01,3.16,3.28,,,
6.27E-01,3.16,3.28,,,
6.28E-01,3.16,3.28,,,
6.29E-01,3.16,3.28,,,
6.30E-01,3.16,3.28,,,
6.30E-01,3.16,3.28,,,
6.31E-01,3.16,3.28,,,
6.32E-01,3.16,3.28,,,
6.33E-01,3.16,3.28,,,
6.34E-01,3.16,3.28,,,
6.34E-01,3.16,3.28,,,
6.35E-01,3.16,3.28,,,
6.36E-01,3.16,3.28,,,
6.37E-01,3.16,3.28,,,
6.38E-01,3.16,3.28,,,
6.38E-01,3.16,3.28,,,
6.39E-01,3.16,3.28,,,
6.40E-01,3.16,3.28,,,
6.41E-01,3.16,3.28,,,
6.42E-01,3.16,3.28,,,
6.42E-01,3.16,3.28,,,
6.43E-01,3.16,3.28,,,
6.44E-01,3.16,3.28,,,
6.45E-01,3.16,3.28,,,
6.46E-01,3.16,3.28,,,
6.46E-01,3.16,3.28,,,
6.47E-01,3.16,3.28,,,
6.48E-01,3.16,3.28,,,
6.49E-01,3.16,3.28,,,
6.50E-01,3.16,3.28,,,
6.50E-01,3.16,3.28,,,
6.51E-01,3.16,3.28,,,
6.52E-01,3.16,3.28,,,
6.53E-01,3.16,3.28,,,
6.54E-01,3.16,3.28,,,
6.54E-01,3.16,3.28,,,
6.55E-01,3.16,3.28,,,
6.56E-01,3.16,3.28,,,
6.57E-01,3.16,3.28,,,
6.58E-01,3.16,3.28,,,
6.58E-01,3.16,3.28,,,
6.59E-01,3.16,3.28,,,
6.60E-01,3.16,3.28,,,
6.61E-01,3.16,3.28,,,
6.62E-01,3.16,3.28,,,
6.62E-01,3.16,3.28,,,
6.63E-01,3.16,3.28,,,
6.64E-01,3.16,3.28,,,
6.65E-01,3.16,3.28,,,
6.66E-01,3.16,3.28,,,
6.66E-01,3.16,3.28,,,
6.67E-01,3.16,3.28,,,
6.68E-01,3.16,3.28,,,
6.69E-01,3.16,3.28,,,
6.70E-01,3.16,3.28,,,
6.70E-01,3.16,3.28,,,
6.71E-01,3.16,3.28,,,
6.72E-01,3.16,3.28,,,
6.73E-01,3.16,3.28,,,
6.74E-01,3.16,3.28,,,
6.74E-01,3.16,3.28,,,
6.75E-01,3.16,3.28,,,
6.76E-01,3.16,3.28,,,
6.77E-01,3.16,3.28,,,
6.78E-01,3.16,3.28,,,
6.78E-01,3.16,3.28,,,
6.79E-01,3.16,3.28,,,
6.80E-01,3.16,3.28,,,
6.81E-01,3.16,3.28,,,
6.82E-01,3.16,3.28,,,
6.82E-01,3.16,3.28,,,
6.83E-01,3.16,3.28,,,
6.84E-01,3.16,3.28,,,
6.85E-01,3.16,3.28,,,
6.86E-01,3.16,3.28,,,
6.86E-01,3.16,3.28,,,
6.87E-01,3.16,3.28,,,
6.88E-01,3.18,3.28,,,
6.89E-01,3.16,3.28,,,
6.90E-01,3.16,3.28,,,
6.90E-01,3.16,3.28,,,
6.91E-01,3.16,3.28,,,
6.92E-01,3.16,3.28,,,
6.93E-01,3.16,3.28,,,
6.94E-01,3.16,3.28,,,
6.94E-01,3.16,3.28,,,
6.95E-01,3.16,3.28,,,
6.96E-01,3.16,3.28,,,
6.97E-01,3.16,3.28,,,
6.98E-01,3.16,3.28,,,
6.98E-01,3.16,3.28,,,
6.99E-01,3.16,3.28,,,
7.00E-01,3.16,3.28,,,
7.01E-01,3.16,3.28,,,
7.02E-01,3.16,3.28,,,
7.02E-01,3.16,3.28,,,
7.03E-01,3.16,3.28,,,
7.04E-01,3.16,3.28,,,
7.05E-01,3.16,3.28,,,
7.06E-01,3.16,3.28,,,
7.06E-01,3.16,3.28,,,
7.07E-01,3.16,3.28,,,
7.08E-01,3.16,3.28,,,
7.09E-01,3.16,3.28,,,
7.10E-01,3.16,3.28,,,
7.10E-01,3.16,3.28,,,
7.11E-01,3.16,3.28,,,
7.12E-01,3.16,3.28,,,
7.13E-01,3.16,3.28,,,
7.14E-01,3.16,3.28,,,
7.14E-01,3.16,3.28,,,
7.15E-01,3.16,3.28,,,
7.16E-01,3.16,3.28,,,
7.17E-01,3.16,3.28,,,
7.18E-01,3.16,3.28,,,
7.18E-01,3.16,3.28,,,
7.19E-01,3.16,3.28,,,
7.20E-01,3.16,3.28,,,
7.21E-01,3.16,3.28,,,
7.22E-01,3.16,3.28,,,
7.22E-01,3.16,3.28,,,
7.23E-01,3.16,3.28,,,
7.24E-01,3.16,3.28,,,
7.25E-01,3.16,3.28,,,
7.26E-01,3.16,3.28,,,
7.26E-01,3.16,3.28,,,
7.27E-01,3.16,3.28,,,
7.28E-01,3.16,3.28,,,
7.29E-01,3.16,3.28,,,
7.30E-01,3.16,3.28,,,
7.30E-01,3.16,3.28,,,
7.31E-01,3.16,3.28,,,
7.32E-01,3.16,3.28,,,
7.33E-01,3.16,3.28,,,
7.34E-01,3.16,3.28,,,
7.34E-01,3.16,3.28,,,
7.35E-01,3.16,3.28,,,
7.36E-01,3.16,3.28,,,
7.37E-01,3.16,3.28,,,
7.38E-01,3.16,3.28,,,
7.38E-01,3.16,3.28,,,
7.39E-01,3.16,3.28,,,
7.40E-01,3.16,3.28,,,
7.41E-01,3.16,3.28,,,
7.42E-01,3.16,3.28,,,
7.42E-01,3.16,3.28,,,
7.43E-01,3.16,3.28,,,
7.44E-01,3.16,3.28,,,
7.45E-01,3.16,3.28,,,
7.46E-01,3.16,3.28,,,
7.46E-01,3.16,3.28,,,
7.47E-01,3.16,3.28,,,
7.48E-01,3.16,3.28,,,
7.49E-01,3.16,3.28,,,
7.50E-01,3.16,3.28,,,
7.50E-01,3.16,3.28,,,
7.51E-01,3.16,0,,,
7.52E-01,3.18,0,,,
7.53E-01,3.16,0,,,
7.54E-01,3.12,0,,,
7.54E-01,3.18,-0.08,,,
7.55E-01,3.12,0,,,
7.56E-01,3.12,0,,,
7.57E-01,3.1,0,,,
7.58E-01,3.12,0,,,
7.58E-01,3.14,0,,,
7.59E-01,3.12,0.08,,,
7.60E-01,3.12,0.08,,,
7.61E-01,3.12,0.08,,,
7.62E-01,3.1,0,,,
7.62E-01,3.12,0,,,
7.63E-01,3.12,0.08,,,
7.64E-01,3.12,0.08,,,
7.65E-01,3.12,0,,,
7.66E-01,3.12,0.08,,,
7.66E-01,3.12,0,,,
7.67E-01,3.12,0.08,,,
7.68E-01,3.12,0.08,,,
7.69E-01,3.12,0,,,
7.70E-01,3.1,0,,,
7.70E-01,3.18,0,,,
7.71E-01,3.12,0,,,
7.72E-01,3.12,0,,,
7.73E-01,3.14,0,,,
7.74E-01,3.12,0.08,,,
7.74E-01,3.16,0,,,
7.75E-01,3.12,0.08,,,
7.76E-01,3.12,0,,,
7.77E-01,3.14,0,,,
7.78E-01,3.16,0,,,
7.78E-01,3.14,0,,,
7.79E-01,3.16,0,,,
7.80E-01,3.12,0,,,
7.81E-01,3.14,0,,,
7.82E-01,3.1,0,,,
7.82E-01,3.12,0,,,
7.83E-01,3.12,0,,,
7.84E-01,3.12,0,,,
7.85E-01,3.14,0,,,
7.86E-01,3.12,0,,,
7.86E-01,3.16,0,,,
7.87E-01,3.16,0,,,
7.88E-01,3.12,0,,,
7.89E-01,3.12,0,,,
7.90E-01,3.14,0,,,
7.90E-01,3.12,0,,,
7.91E-01,3.12,0,,,
7.92E-01,3.12,0,,,
7.93E-01,3.14,0,,,
7.94E-01,3.12,0,,,
7.94E-01,3.12,0,,,
7.95E-01,3.12,0,,,
7.96E-01,3.14,0,,,
7.97E-01,3.12,0,,,
7.98E-01,2.48,0,,,
7.98E-01,2.48,0,,,
7.99E-01,2.48,0,,,
